sku_id,candidato,wape_medio,bias_medio,mae_medio,mase_medio,tasa_fallback_backtest,sin_datos_suficientes
84378,random_forest,0.4463076845488124,-0.23138313101708402,206.72944876448787,1.3049742366847457,0.25,False
84508B,ensemble,0.8816873982323651,-0.2699034108649746,3.8113359424124362,,0.0,False
84559A,lightgbm_global,0.5658554449379487,0.265650433609904,18.414126247255055,0.5665466542269113,0.0,False
84584,random_forest,0.7296240392304003,-0.3392707953149406,15.204689045907797,2.5634052510866505,0.25,False
84596B,ensemble,0.35818324941432866,0.09594823959035532,147.48937582612794,,0.0,False
84659A,ensemble,0.6603006919169495,0.5462004796965023,11.43211432015986,,0.0,False
84660B,random_forest,1.0159313053433334,-0.43962969316777345,71.6478312890813,1.6402141428536536,0.25,False
84673A,random_forest,1.8598425221653003,1.502629760507717,20.444593072436824,0.658696656660538,0.25,False
84674,tsb,1.1877509014267051,1.1877509014267051,8.43501600486518,0.31506174201487525,0.0,False
84692,ensemble,0.2556372309411042,0.06537589576669049,151.90322155534724,,0.0,False
84755,benchmark,0.3975958881095163,0.31061497018147344,712.8333333333334,1.2829778134158885,0.0,False
84847,lightgbm_global,14.859973534038915,14.859973534038915,24.15812058831876,2.467635423663606,0.0,False
84879,ensemble,0.3069068222653833,-0.11183524549301056,1096.303666429217,,0.0,False
84905,tsb,1.0276169454696908,0.8094570092071406,6.4127148065417074,0.42823090050067464,0.0,False
84926D,ensemble,0.6769863468818255,0.20345092023631003,35.91383195038998,,0.0,False
84978,benchmark,0.322737461261296,-0.17190504535337595,326.3326720321303,1.2017025969966424,0.0,False
84989A,ensemble,0.999999999975229,-0.9999999999268668,3.3333333332745343,,0.0,False
85023B,ensemble,0.9999999999959034,-0.9999999999922952,8.111111111080811,,0.0,False
85034B,ensemble,0.8965170907813644,-0.785774119707087,158.60015238750648,,0.0,False
85035B,ensemble,1.62216356862052,1.0567019097205483,27.334792497456164,,0.0,False
85049A,ensemble,0.7636283163563551,-0.6773837761838953,442.6666662577116,,0.0,False
85129D,ensemble,0.41510971403485497,-0.3764483963833756,3.443741080707037,,0.0,False
85130B,tsb,0.8084650882326846,-0.5717992742600095,84.00522475371368,5.549252698981647,0.0,False
85169A,ensemble,1.3651058737936204,1.2769454176641757,28.37136714082709,,0.0,False
85170C,random_forest,0.8668426133134259,0.08735525689698184,19.69019880293318,0.5303594281599051,0.25,False
85185B,ets,0.525256187269245,-0.020568478824628603,13.315327690189793,0.7731202928951317,0.0,False
90013B,ensemble,0.6731529594348421,-0.5252261245552812,2.7674104152917542,,0.0,False
90018A,ensemble,0.49351721437576707,-0.45109297035201196,2.6646464608736937,,0.0,False
90161C,ensemble,0.7502933045440057,-0.7405644396291593,8.514330331288818,,0.0,False
